"microbe","cancer","TCC.dir","TCC.sig","TCGA.dir","TCGA.sig","agree.code","taxalev"
"g__Schizosaccharomyces","SKCM","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Selenomonas","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Selenomonas","BLCA","neg","FALSE","NA","NA",FALSE,"g"
"g__Selenomonas","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Selenomonas","KIRC","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Selenomonas","LUAD","pos","FALSE","NA","NA",FALSE,"g"
"g__Selenomonas","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Selenomonas","READ","neg","TRUE","NA","NA",FALSE,"g"
"g__Selenomonas","SARC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Selenomonas","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Serpentinomonas","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Serpentinomonas","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Serpentinomonas","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Serpentinomonas","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Serpentinomonas","LUAD","pos","FALSE","NA","NA",FALSE,"g"
"g__Serpentinomonas","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Serpentinomonas","READ","NA","NA","NA","NA",FALSE,"g"
"g__Serpentinomonas","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Serpentinomonas","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Serratia","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Serratia","BLCA","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Serratia","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Serratia","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Serratia","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Serratia","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Serratia","READ","NA","NA","pos","FALSE",FALSE,"g"
"g__Serratia","SARC","neg","TRUE","pos","FALSE",FALSE,"g"
"g__Serratia","SKCM","pos","FALSE","NA","NA",FALSE,"g"
"g__Silvanigrella","All","NA","NA","pos","FALSE",FALSE,"g"
"g__Silvanigrella","BLCA","NA","NA","NA","NA",FALSE,"g"
"g__Silvanigrella","COAD","NA","NA","NA","NA",FALSE,"g"
"g__Silvanigrella","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Silvanigrella","LUAD","NA","NA","NA","NA",FALSE,"g"
"g__Silvanigrella","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Silvanigrella","READ","NA","NA","NA","NA",FALSE,"g"
"g__Silvanigrella","SARC","NA","NA","NA","NA",FALSE,"g"
"g__Silvanigrella","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Singulisphaera","All","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Singulisphaera","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Singulisphaera","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Singulisphaera","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Singulisphaera","LUAD","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Singulisphaera","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Singulisphaera","READ","NA","NA","neg","TRUE",FALSE,"g"
"g__Singulisphaera","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Singulisphaera","SKCM","NA","NA","neg","FALSE",FALSE,"g"
"g__Sinimarinibacterium","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sinimarinibacterium","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sinimarinibacterium","COAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Sinimarinibacterium","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Sinimarinibacterium","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sinimarinibacterium","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Sinimarinibacterium","READ","NA","NA","neg","FALSE",FALSE,"g"
"g__Sinimarinibacterium","SARC","NA","NA","pos","FALSE",FALSE,"g"
"g__Sinimarinibacterium","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Sodalis","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sodalis","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sodalis","COAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Sodalis","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Sodalis","LUAD","NA","NA","NA","NA",FALSE,"g"
"g__Sodalis","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Sodalis","READ","NA","NA","neg","TRUE",FALSE,"g"
"g__Sodalis","SARC","neg","FALSE","NA","NA",FALSE,"g"
"g__Sodalis","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Solibaculum","All","neg","TRUE","neg","FALSE",FALSE,"g"
"g__Solibaculum","BLCA","neg","TRUE","pos","FALSE",FALSE,"g"
"g__Solibaculum","COAD","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Solibaculum","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Solibaculum","LUAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Solibaculum","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Solibaculum","READ","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Solibaculum","SARC","NA","NA","neg","FALSE",FALSE,"g"
"g__Solibaculum","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Solimonas","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Solimonas","BLCA","NA","NA","neg","TRUE",FALSE,"g"
"g__Solimonas","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Solimonas","KIRC","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Solimonas","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Solimonas","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Solimonas","READ","NA","NA","neg","FALSE",FALSE,"g"
"g__Solimonas","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Solimonas","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Sorangium","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sorangium","BLCA","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sorangium","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sorangium","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Sorangium","LUAD","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sorangium","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Sorangium","READ","NA","NA","neg","TRUE",FALSE,"g"
"g__Sorangium","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sorangium","SKCM","pos","FALSE","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sphaerospermopsis","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphaerospermopsis","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphaerospermopsis","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","LUAD","pos","FALSE","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","READ","NA","NA","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","SARC","NA","NA","NA","NA",FALSE,"g"
"g__Sphaerospermopsis","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphaerotilus","All","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sphaerotilus","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphaerotilus","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphaerotilus","KIRC","neg","TRUE","pos","FALSE",FALSE,"g"
"g__Sphaerotilus","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sphaerotilus","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Sphaerotilus","READ","neg","FALSE","NA","NA",FALSE,"g"
"g__Sphaerotilus","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sphaerotilus","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","All","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphingobacterium","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","LUAD","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Sphingobacterium","READ","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingobacterium","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingobacterium","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingomonas","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingomonas","BLCA","neg","FALSE","pos","TRUE",FALSE,"g"
"g__Sphingomonas","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingomonas","KIRC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingomonas","LUAD","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingomonas","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Sphingomonas","READ","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingomonas","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingomonas","SKCM","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingorhabdus","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sphingorhabdus","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingorhabdus","COAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingorhabdus","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphingorhabdus","LUAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingorhabdus","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Sphingorhabdus","READ","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphingorhabdus","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Sphingorhabdus","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Sphingosinithalassobacter","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","LUAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","READ","NA","NA","pos","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sphingosinithalassobacter","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Sporisorium","All","neg","TRUE","neg","FALSE",FALSE,"g"
"g__Sporisorium","BLCA","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Sporisorium","COAD","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sporisorium","KIRC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sporisorium","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sporisorium","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Sporisorium","READ","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sporisorium","SARC","neg","TRUE","pos","FALSE",FALSE,"g"
"g__Sporisorium","SKCM","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Staphylococcus","All","neg","TRUE","neg","FALSE",FALSE,"g"
"g__Staphylococcus","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Staphylococcus","COAD","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Staphylococcus","KIRC","neg","FALSE","NA","NA",FALSE,"g"
"g__Staphylococcus","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Staphylococcus","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Staphylococcus","READ","neg","FALSE","NA","NA",FALSE,"g"
"g__Staphylococcus","SARC","neg","TRUE","neg","FALSE",FALSE,"g"
"g__Staphylococcus","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","All","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","BLCA","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stenotrophomonas","KIRC","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stenotrophomonas","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","READ","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stenotrophomonas","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Stenotrophomonas","SKCM","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Steroidobacter","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Steroidobacter","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Steroidobacter","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Steroidobacter","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Steroidobacter","LUAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Steroidobacter","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Steroidobacter","READ","NA","NA","neg","TRUE",FALSE,"g"
"g__Steroidobacter","SARC","NA","NA","pos","FALSE",FALSE,"g"
"g__Steroidobacter","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Stigmatella","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stigmatella","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Stigmatella","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Stigmatella","KIRC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stigmatella","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Stigmatella","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Stigmatella","READ","NA","NA","NA","NA",FALSE,"g"
"g__Stigmatella","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Stigmatella","SKCM","neg","FALSE","NA","NA",FALSE,"g"
"g__Streptococcus","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Streptococcus","BLCA","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Streptococcus","COAD","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Streptococcus","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Streptococcus","LUAD","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Streptococcus","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Streptococcus","READ","neg","TRUE","pos","FALSE",FALSE,"g"
"g__Streptococcus","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Streptococcus","SKCM","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Streptomyces","All","neg","TRUE","neg","FALSE",FALSE,"g"
"g__Streptomyces","BLCA","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Streptomyces","COAD","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Streptomyces","KIRC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Streptomyces","LUAD","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Streptomyces","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Streptomyces","READ","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Streptomyces","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Streptomyces","SKCM","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Streptosporangium","All","NA","NA","pos","FALSE",FALSE,"g"
"g__Streptosporangium","BLCA","NA","NA","NA","NA",FALSE,"g"
"g__Streptosporangium","COAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Streptosporangium","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Streptosporangium","LUAD","NA","NA","NA","NA",FALSE,"g"
"g__Streptosporangium","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Streptosporangium","READ","NA","NA","NA","NA",FALSE,"g"
"g__Streptosporangium","SARC","NA","NA","neg","FALSE",FALSE,"g"
"g__Streptosporangium","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Sugiyamaella","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","BLCA","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Sugiyamaella","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","LUAD","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","READ","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sugiyamaella","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sugiyamaella","SKCM","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sulfuricurvum","All","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Sulfuricurvum","BLCA","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sulfuricurvum","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sulfuricurvum","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Sulfuricurvum","LUAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Sulfuricurvum","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Sulfuricurvum","READ","neg","FALSE","NA","NA",FALSE,"g"
"g__Sulfuricurvum","SARC","neg","FALSE","NA","NA",FALSE,"g"
"g__Sulfuricurvum","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Sutterella","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sutterella","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Sutterella","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Sutterella","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Sutterella","LUAD","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sutterella","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Sutterella","READ","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Sutterella","SARC","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Sutterella","SKCM","neg","FALSE","NA","NA",FALSE,"g"
"g__Swingsia","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Swingsia","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Swingsia","COAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Swingsia","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Swingsia","LUAD","NA","NA","NA","NA",FALSE,"g"
"g__Swingsia","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Swingsia","READ","NA","NA","NA","NA",FALSE,"g"
"g__Swingsia","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Swingsia","SKCM","NA","NA","neg","FALSE",FALSE,"g"
"g__Symbiobacterium","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Symbiobacterium","BLCA","NA","NA","neg","TRUE",FALSE,"g"
"g__Symbiobacterium","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Symbiobacterium","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Symbiobacterium","LUAD","pos","FALSE","NA","NA",FALSE,"g"
"g__Symbiobacterium","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Symbiobacterium","READ","NA","NA","neg","TRUE",FALSE,"g"
"g__Symbiobacterium","SARC","NA","NA","NA","NA",FALSE,"g"
"g__Symbiobacterium","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Symmachiella","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Symmachiella","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Symmachiella","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Symmachiella","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Symmachiella","LUAD","neg","FALSE","NA","NA",FALSE,"g"
"g__Symmachiella","LUSC","pos","NA","neg","TRUE",FALSE,"g"
"g__Symmachiella","READ","pos","FALSE","NA","NA",FALSE,"g"
"g__Symmachiella","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Symmachiella","SKCM","NA","NA","neg","FALSE",FALSE,"g"
"g__Synechococcus","All","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Synechococcus","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Synechococcus","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Synechococcus","KIRC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Synechococcus","LUAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Synechococcus","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Synechococcus","READ","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Synechococcus","SARC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Synechococcus","SKCM","NA","NA","neg","FALSE",FALSE,"g"
"g__Tannerella","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Tannerella","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Tannerella","COAD","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Tannerella","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Tannerella","LUAD","neg","FALSE","pos","FALSE",FALSE,"g"
"g__Tannerella","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Tannerella","READ","NA","NA","NA","NA",FALSE,"g"
"g__Tannerella","SARC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Tannerella","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Tardiphaga","All","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Tardiphaga","BLCA","NA","NA","neg","TRUE",FALSE,"g"
"g__Tardiphaga","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Tardiphaga","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Tardiphaga","LUAD","pos","FALSE","neg","TRUE",FALSE,"g"
"g__Tardiphaga","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Tardiphaga","READ","NA","NA","pos","FALSE",FALSE,"g"
"g__Tardiphaga","SARC","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Tardiphaga","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Tatlockia","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Tatlockia","BLCA","NA","NA","neg","FALSE",FALSE,"g"
"g__Tatlockia","COAD","NA","NA","NA","NA",FALSE,"g"
"g__Tatlockia","KIRC","NA","NA","NA","NA",FALSE,"g"
"g__Tatlockia","LUAD","pos","FALSE","NA","NA",FALSE,"g"
"g__Tatlockia","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Tatlockia","READ","NA","NA","NA","NA",FALSE,"g"
"g__Tatlockia","SARC","neg","FALSE","NA","NA",FALSE,"g"
"g__Tatlockia","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Tenacibaculum","All","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Tenacibaculum","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Tenacibaculum","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Tenacibaculum","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Tenacibaculum","LUAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Tenacibaculum","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Tenacibaculum","READ","pos","FALSE","NA","NA",FALSE,"g"
"g__Tenacibaculum","SARC","neg","FALSE","NA","NA",FALSE,"g"
"g__Tenacibaculum","SKCM","NA","NA","pos","FALSE",FALSE,"g"
"g__Tenuifilum","All","neg","FALSE","neg","TRUE",FALSE,"g"
"g__Tenuifilum","BLCA","NA","NA","NA","NA",FALSE,"g"
"g__Tenuifilum","COAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Tenuifilum","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Tenuifilum","LUAD","NA","NA","neg","TRUE",FALSE,"g"
"g__Tenuifilum","LUSC","pos","NA","NA","NA",FALSE,"g"
"g__Tenuifilum","READ","neg","FALSE","NA","NA",FALSE,"g"
"g__Tenuifilum","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Tenuifilum","SKCM","neg","FALSE","NA","NA",FALSE,"g"
"g__Tepidiforma","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Tepidiforma","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Tepidiforma","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Tepidiforma","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Tepidiforma","LUAD","NA","NA","NA","NA",FALSE,"g"
"g__Tepidiforma","LUSC","pos","NA","neg","FALSE",FALSE,"g"
"g__Tepidiforma","READ","NA","NA","NA","NA",FALSE,"g"
"g__Tepidiforma","SARC","neg","FALSE","NA","NA",FALSE,"g"
"g__Tepidiforma","SKCM","NA","NA","neg","FALSE",FALSE,"g"
"g__Terricaulis","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Terricaulis","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Terricaulis","COAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Terricaulis","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Terricaulis","LUAD","pos","FALSE","neg","TRUE",FALSE,"g"
"g__Terricaulis","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Terricaulis","READ","NA","NA","NA","NA",FALSE,"g"
"g__Terricaulis","SARC","pos","FALSE","NA","NA",FALSE,"g"
"g__Terricaulis","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Terriglobus","All","pos","FALSE","pos","FALSE",FALSE,"g"
"g__Terriglobus","BLCA","NA","NA","pos","FALSE",FALSE,"g"
"g__Terriglobus","COAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Terriglobus","KIRC","NA","NA","pos","FALSE",FALSE,"g"
"g__Terriglobus","LUAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Terriglobus","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Terriglobus","READ","NA","NA","NA","NA",FALSE,"g"
"g__Terriglobus","SARC","pos","FALSE","neg","FALSE",FALSE,"g"
"g__Terriglobus","SKCM","NA","NA","NA","NA",FALSE,"g"
"g__Tessaracoccus","All","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Tessaracoccus","BLCA","neg","FALSE","neg","FALSE",FALSE,"g"
"g__Tessaracoccus","COAD","NA","NA","pos","FALSE",FALSE,"g"
"g__Tessaracoccus","KIRC","NA","NA","neg","FALSE",FALSE,"g"
"g__Tessaracoccus","LUAD","NA","NA","neg","FALSE",FALSE,"g"
"g__Tessaracoccus","LUSC","pos","NA","pos","FALSE",FALSE,"g"
"g__Tessaracoccus","READ","NA","NA","NA","NA",FALSE,"g"
"g__Tessaracoccus","SARC","NA","NA","NA","NA",FALSE,"g"
"g__Tessaracoccus","SKCM","NA","NA","neg","FALSE",FALSE,"g"
