"term","estimate","std.error","statistic","p.value","gene"
"`RNU6-269P`",NA,NA,NA,NA,"RNU6-269P"
"`RNU6-26P`",NA,NA,NA,NA,"RNU6-26P"
"`RNU6-270P`",NA,NA,NA,NA,"RNU6-270P"
"`RNU6-271P`",NA,NA,NA,NA,"RNU6-271P"
"`RNU6-272P`",NA,NA,NA,NA,"RNU6-272P"
"`RNU6-273P`",NA,NA,NA,NA,"RNU6-273P"
"`RNU6-274P`",NA,NA,NA,NA,"RNU6-274P"
"`RNU6-275P`",NA,NA,NA,NA,"RNU6-275P"
"`RNU6-276P`",NA,NA,NA,NA,"RNU6-276P"
"`RNU6-277P`",NA,NA,NA,NA,"RNU6-277P"
"`RNU6-278P`",NA,NA,NA,NA,"RNU6-278P"
"`RNU6-279P`",NA,NA,NA,NA,"RNU6-279P"
"`RNU6-27P`",NA,NA,NA,NA,"RNU6-27P"
"`RNU6-280P`",NA,NA,NA,NA,"RNU6-280P"
"`RNU6-281P`",NA,NA,NA,NA,"RNU6-281P"
"`RNU6-282P`",NA,NA,NA,NA,"RNU6-282P"
"`RNU6-283P`",NA,NA,NA,NA,"RNU6-283P"
"`RNU6-284P`",NA,NA,NA,NA,"RNU6-284P"
"`RNU6-285P`",NA,NA,NA,NA,"RNU6-285P"
"`RNU6-286P`",NA,NA,NA,NA,"RNU6-286P"
"`RNU6-287P`",NA,NA,NA,NA,"RNU6-287P"
"`RNU6-288P`",NA,NA,NA,NA,"RNU6-288P"
"`RNU6-289P`",NA,NA,NA,NA,"RNU6-289P"
"`RNU6-28P`",NA,NA,NA,NA,"RNU6-28P"
"`RNU6-290P`",NA,NA,NA,NA,"RNU6-290P"
"`RNU6-291P`",NA,NA,NA,NA,"RNU6-291P"
"`RNU6-293P`",NA,NA,NA,NA,"RNU6-293P"
"`RNU6-294P`",NA,NA,NA,NA,"RNU6-294P"
"`RNU6-295P`",NA,NA,NA,NA,"RNU6-295P"
"`RNU6-296P`",NA,NA,NA,NA,"RNU6-296P"
"`RNU6-297P`",NA,NA,NA,NA,"RNU6-297P"
"`RNU6-298P`",NA,NA,NA,NA,"RNU6-298P"
"`RNU6-299P`",NA,NA,NA,NA,"RNU6-299P"
"`RNU6-29P`",NA,NA,NA,NA,"RNU6-29P"
"`RNU6-300P`",NA,NA,NA,NA,"RNU6-300P"
"`RNU6-301P`",NA,NA,NA,NA,"RNU6-301P"
"`RNU6-302P`",NA,NA,NA,NA,"RNU6-302P"
"`RNU6-303P`",NA,NA,NA,NA,"RNU6-303P"
"`RNU6-304P`",NA,NA,NA,NA,"RNU6-304P"
"`RNU6-306P`",NA,NA,NA,NA,"RNU6-306P"
"`RNU6-307P`",NA,NA,NA,NA,"RNU6-307P"
"`RNU6-308P`",NA,NA,NA,NA,"RNU6-308P"
"`RNU6-309P`",NA,NA,NA,NA,"RNU6-309P"
"`RNU6-30P`",NA,NA,NA,NA,"RNU6-30P"
"`RNU6-310P`",NA,NA,NA,NA,"RNU6-310P"
"`RNU6-311P`",NA,NA,NA,NA,"RNU6-311P"
"`RNU6-312P`",NA,NA,NA,NA,"RNU6-312P"
"`RNU6-313P`",NA,NA,NA,NA,"RNU6-313P"
"`RNU6-314P`",NA,NA,NA,NA,"RNU6-314P"
"`RNU6-315P`",NA,NA,NA,NA,"RNU6-315P"
"`RNU6-316P`",NA,NA,NA,NA,"RNU6-316P"
"`RNU6-317P`",NA,NA,NA,NA,"RNU6-317P"
"`RNU6-318P`",NA,NA,NA,NA,"RNU6-318P"
"`RNU6-319P`",NA,NA,NA,NA,"RNU6-319P"
"`RNU6-31P`",NA,NA,NA,NA,"RNU6-31P"
"`RNU6-320P`",NA,NA,NA,NA,"RNU6-320P"
"`RNU6-321P`",NA,NA,NA,NA,"RNU6-321P"
"`RNU6-322P`",NA,NA,NA,NA,"RNU6-322P"
"`RNU6-323P`",NA,NA,NA,NA,"RNU6-323P"
"`RNU6-324P`",NA,NA,NA,NA,"RNU6-324P"
"`RNU6-325P`",NA,NA,NA,NA,"RNU6-325P"
"`RNU6-326P`",NA,NA,NA,NA,"RNU6-326P"
"`RNU6-327P`",NA,NA,NA,NA,"RNU6-327P"
"`RNU6-328P`",NA,NA,NA,NA,"RNU6-328P"
"`RNU6-329P`",NA,NA,NA,NA,"RNU6-329P"
"`RNU6-32P`",NA,NA,NA,NA,"RNU6-32P"
"`RNU6-330P`",NA,NA,NA,NA,"RNU6-330P"
"`RNU6-331P`",NA,NA,NA,NA,"RNU6-331P"
"`RNU6-332P`",NA,NA,NA,NA,"RNU6-332P"
"`RNU6-333P`",NA,NA,NA,NA,"RNU6-333P"
"`RNU6-334P`",NA,NA,NA,NA,"RNU6-334P"
"`RNU6-335P`",NA,NA,NA,NA,"RNU6-335P"
"`RNU6-336P`",NA,NA,NA,NA,"RNU6-336P"
"`RNU6-337P`",NA,NA,NA,NA,"RNU6-337P"
"`RNU6-338P`",NA,NA,NA,NA,"RNU6-338P"
"`RNU6-339P`",NA,NA,NA,NA,"RNU6-339P"
"`RNU6-33P`",NA,NA,NA,NA,"RNU6-33P"
"`RNU6-340P`",NA,NA,NA,NA,"RNU6-340P"
"`RNU6-341P`",NA,NA,NA,NA,"RNU6-341P"
"`RNU6-342P`",NA,NA,NA,NA,"RNU6-342P"
"`RNU6-343P`",NA,NA,NA,NA,"RNU6-343P"
"`RNU6-344P`",NA,NA,NA,NA,"RNU6-344P"
"`RNU6-345P`",NA,NA,NA,NA,"RNU6-345P"
"`RNU6-346P`",NA,NA,NA,NA,"RNU6-346P"
"`RNU6-347P`",NA,NA,NA,NA,"RNU6-347P"
"`RNU6-348P`",NA,NA,NA,NA,"RNU6-348P"
"`RNU6-349P`",NA,NA,NA,NA,"RNU6-349P"
"`RNU6-34P`",NA,NA,NA,NA,"RNU6-34P"
"`RNU6-351P`",NA,NA,NA,NA,"RNU6-351P"
"`RNU6-352P`",NA,NA,NA,NA,"RNU6-352P"
"`RNU6-353P`",NA,NA,NA,NA,"RNU6-353P"
"`RNU6-354P`",NA,NA,NA,NA,"RNU6-354P"
"`RNU6-355P`",NA,NA,NA,NA,"RNU6-355P"
"`RNU6-356P`",NA,NA,NA,NA,"RNU6-356P"
"`RNU6-358P`",NA,NA,NA,NA,"RNU6-358P"
"`RNU6-359P`",NA,NA,NA,NA,"RNU6-359P"
"`RNU6-35P`",NA,NA,NA,NA,"RNU6-35P"
"`RNU6-360P`",NA,NA,NA,NA,"RNU6-360P"
"`RNU6-361P`",NA,NA,NA,NA,"RNU6-361P"
"`RNU6-362P`",NA,NA,NA,NA,"RNU6-362P"
"`RNU6-363P`",NA,NA,NA,NA,"RNU6-363P"
"`RNU6-364P`",NA,NA,NA,NA,"RNU6-364P"
"`RNU6-365P`",NA,NA,NA,NA,"RNU6-365P"
"`RNU6-366P`",NA,NA,NA,NA,"RNU6-366P"
"`RNU6-367P`",NA,NA,NA,NA,"RNU6-367P"
"`RNU6-368P`",NA,NA,NA,NA,"RNU6-368P"
"`RNU6-369P`",NA,NA,NA,NA,"RNU6-369P"
"`RNU6-36P`",NA,NA,NA,NA,"RNU6-36P"
"`RNU6-370P`",NA,NA,NA,NA,"RNU6-370P"
"`RNU6-371P`",NA,NA,NA,NA,"RNU6-371P"
"`RNU6-373P`",NA,NA,NA,NA,"RNU6-373P"
"`RNU6-374P`",NA,NA,NA,NA,"RNU6-374P"
"`RNU6-375P`",NA,NA,NA,NA,"RNU6-375P"
"`RNU6-376P`",NA,NA,NA,NA,"RNU6-376P"
"`RNU6-377P`",NA,NA,NA,NA,"RNU6-377P"
"`RNU6-378P`",NA,NA,NA,NA,"RNU6-378P"
"`RNU6-379P`",NA,NA,NA,NA,"RNU6-379P"
"`RNU6-37P`",NA,NA,NA,NA,"RNU6-37P"
"`RNU6-380P`",NA,NA,NA,NA,"RNU6-380P"
"`RNU6-381P`",NA,NA,NA,NA,"RNU6-381P"
"`RNU6-382P`",NA,NA,NA,NA,"RNU6-382P"
"`RNU6-383P`",NA,NA,NA,NA,"RNU6-383P"
"`RNU6-384P`",NA,NA,NA,NA,"RNU6-384P"
"`RNU6-386P`",NA,NA,NA,NA,"RNU6-386P"
"`RNU6-387P`",NA,NA,NA,NA,"RNU6-387P"
"`RNU6-388P`",NA,NA,NA,NA,"RNU6-388P"
"`RNU6-389P`",NA,NA,NA,NA,"RNU6-389P"
"`RNU6-38P`",NA,NA,NA,NA,"RNU6-38P"
"`RNU6-390P`",NA,NA,NA,NA,"RNU6-390P"
"`RNU6-391P`",NA,NA,NA,NA,"RNU6-391P"
"`RNU6-392P`",NA,NA,NA,NA,"RNU6-392P"
"`RNU6-393P`",NA,NA,NA,NA,"RNU6-393P"
"`RNU6-394P`",NA,NA,NA,NA,"RNU6-394P"
"`RNU6-395P`",NA,NA,NA,NA,"RNU6-395P"
"`RNU6-396P`",NA,NA,NA,NA,"RNU6-396P"
"`RNU6-397P`",NA,NA,NA,NA,"RNU6-397P"
"`RNU6-398P`",NA,NA,NA,NA,"RNU6-398P"
"`RNU6-399P`",NA,NA,NA,NA,"RNU6-399P"
"`RNU6-39P`",NA,NA,NA,NA,"RNU6-39P"
"`RNU6-3P`",NA,NA,NA,NA,"RNU6-3P"
"`RNU6-400P`",NA,NA,NA,NA,"RNU6-400P"
"`RNU6-401P`",NA,NA,NA,NA,"RNU6-401P"
"`RNU6-402P`",NA,NA,NA,NA,"RNU6-402P"
"`RNU6-403P`",NA,NA,NA,NA,"RNU6-403P"
"`RNU6-405P`",NA,NA,NA,NA,"RNU6-405P"
"`RNU6-406P`",NA,NA,NA,NA,"RNU6-406P"
"`RNU6-407P`",NA,NA,NA,NA,"RNU6-407P"
"`RNU6-408P`",NA,NA,NA,NA,"RNU6-408P"
"`RNU6-409P`",NA,NA,NA,NA,"RNU6-409P"
"`RNU6-40P`",NA,NA,NA,NA,"RNU6-40P"
"`RNU6-410P`",NA,NA,NA,NA,"RNU6-410P"
"`RNU6-411P`",NA,NA,NA,NA,"RNU6-411P"
"`RNU6-412P`",NA,NA,NA,NA,"RNU6-412P"
"`RNU6-413P`",NA,NA,NA,NA,"RNU6-413P"
"`RNU6-414P`",NA,NA,NA,NA,"RNU6-414P"
"`RNU6-415P`",NA,NA,NA,NA,"RNU6-415P"
"`RNU6-416P`",NA,NA,NA,NA,"RNU6-416P"
"`RNU6-417P`",NA,NA,NA,NA,"RNU6-417P"
"`RNU6-418P`",NA,NA,NA,NA,"RNU6-418P"
"`RNU6-419P`",NA,NA,NA,NA,"RNU6-419P"
"`RNU6-41P`",NA,NA,NA,NA,"RNU6-41P"
"`RNU6-420P`",NA,NA,NA,NA,"RNU6-420P"
"`RNU6-421P`",NA,NA,NA,NA,"RNU6-421P"
"`RNU6-422P`",NA,NA,NA,NA,"RNU6-422P"
"`RNU6-424P`",NA,NA,NA,NA,"RNU6-424P"
"`RNU6-425P`",NA,NA,NA,NA,"RNU6-425P"
"`RNU6-426P`",NA,NA,NA,NA,"RNU6-426P"
"`RNU6-428P`",NA,NA,NA,NA,"RNU6-428P"
"`RNU6-429P`",NA,NA,NA,NA,"RNU6-429P"
"`RNU6-42P`",NA,NA,NA,NA,"RNU6-42P"
"`RNU6-430P`",NA,NA,NA,NA,"RNU6-430P"
"`RNU6-431P`",NA,NA,NA,NA,"RNU6-431P"
"`RNU6-432P`",NA,NA,NA,NA,"RNU6-432P"
"`RNU6-433P`",NA,NA,NA,NA,"RNU6-433P"
"`RNU6-434P`",NA,NA,NA,NA,"RNU6-434P"
"`RNU6-435P`",NA,NA,NA,NA,"RNU6-435P"
"`RNU6-436P`",NA,NA,NA,NA,"RNU6-436P"
"`RNU6-437P`",NA,NA,NA,NA,"RNU6-437P"
"`RNU6-438P`",NA,NA,NA,NA,"RNU6-438P"
"`RNU6-439P`",NA,NA,NA,NA,"RNU6-439P"
"`RNU6-43P`",NA,NA,NA,NA,"RNU6-43P"
"`RNU6-440P`",NA,NA,NA,NA,"RNU6-440P"
"`RNU6-441P`",NA,NA,NA,NA,"RNU6-441P"
"`RNU6-442P`",NA,NA,NA,NA,"RNU6-442P"
"`RNU6-444P`",NA,NA,NA,NA,"RNU6-444P"
"`RNU6-445P`",NA,NA,NA,NA,"RNU6-445P"
"`RNU6-446P`",NA,NA,NA,NA,"RNU6-446P"
"`RNU6-447P`",NA,NA,NA,NA,"RNU6-447P"
"`RNU6-448P`",NA,NA,NA,NA,"RNU6-448P"
"`RNU6-449P`",NA,NA,NA,NA,"RNU6-449P"
"`RNU6-44P`",NA,NA,NA,NA,"RNU6-44P"
"`RNU6-450P`",NA,NA,NA,NA,"RNU6-450P"
"`RNU6-451P`",NA,NA,NA,NA,"RNU6-451P"
"`RNU6-452P`",NA,NA,NA,NA,"RNU6-452P"
"`RNU6-453P`",NA,NA,NA,NA,"RNU6-453P"
"`RNU6-454P`",NA,NA,NA,NA,"RNU6-454P"
"`RNU6-455P`",NA,NA,NA,NA,"RNU6-455P"
"`RNU6-456P`",NA,NA,NA,NA,"RNU6-456P"
"`RNU6-457P`",NA,NA,NA,NA,"RNU6-457P"
"`RNU6-458P`",NA,NA,NA,NA,"RNU6-458P"
"`RNU6-45P`",NA,NA,NA,NA,"RNU6-45P"
"`RNU6-460P`",NA,NA,NA,NA,"RNU6-460P"
"`RNU6-461P`",NA,NA,NA,NA,"RNU6-461P"
"`RNU6-462P`",NA,NA,NA,NA,"RNU6-462P"
"`RNU6-463P`",NA,NA,NA,NA,"RNU6-463P"
"`RNU6-464P`",NA,NA,NA,NA,"RNU6-464P"
"`RNU6-465P`",NA,NA,NA,NA,"RNU6-465P"
"`RNU6-466P`",NA,NA,NA,NA,"RNU6-466P"
"`RNU6-467P`",NA,NA,NA,NA,"RNU6-467P"
"`RNU6-468P`",NA,NA,NA,NA,"RNU6-468P"
"`RNU6-469P`",NA,NA,NA,NA,"RNU6-469P"
"`RNU6-46P`",NA,NA,NA,NA,"RNU6-46P"
"`RNU6-470P`",NA,NA,NA,NA,"RNU6-470P"
"`RNU6-471P`",NA,NA,NA,NA,"RNU6-471P"
"`RNU6-472P`",NA,NA,NA,NA,"RNU6-472P"
"`RNU6-473P`",NA,NA,NA,NA,"RNU6-473P"
"`RNU6-474P`",NA,NA,NA,NA,"RNU6-474P"
"`RNU6-475P`",NA,NA,NA,NA,"RNU6-475P"
"`RNU6-476P`",NA,NA,NA,NA,"RNU6-476P"
"`RNU6-477P`",NA,NA,NA,NA,"RNU6-477P"
"`RNU6-478P`",NA,NA,NA,NA,"RNU6-478P"
"`RNU6-479P`",NA,NA,NA,NA,"RNU6-479P"
"`RNU6-47P`",NA,NA,NA,NA,"RNU6-47P"
"`RNU6-480P`",NA,NA,NA,NA,"RNU6-480P"
"`RNU6-481P`",NA,NA,NA,NA,"RNU6-481P"
"`RNU6-482P`",NA,NA,NA,NA,"RNU6-482P"
"`RNU6-483P`",NA,NA,NA,NA,"RNU6-483P"
"`RNU6-484P`",NA,NA,NA,NA,"RNU6-484P"
"`RNU6-485P`",NA,NA,NA,NA,"RNU6-485P"
"`RNU6-486P`",NA,NA,NA,NA,"RNU6-486P"
"`RNU6-487P`",NA,NA,NA,NA,"RNU6-487P"
"`RNU6-488P`",NA,NA,NA,NA,"RNU6-488P"
"`RNU6-489P`",NA,NA,NA,NA,"RNU6-489P"
"`RNU6-48P`",NA,NA,NA,NA,"RNU6-48P"
"`RNU6-490P`",NA,NA,NA,NA,"RNU6-490P"
"`RNU6-491P`",NA,NA,NA,NA,"RNU6-491P"
"`RNU6-492P`",NA,NA,NA,NA,"RNU6-492P"
"`RNU6-493P`",NA,NA,NA,NA,"RNU6-493P"
"`RNU6-494P`",NA,NA,NA,NA,"RNU6-494P"
"`RNU6-495P`",NA,NA,NA,NA,"RNU6-495P"
"`RNU6-496P`",NA,NA,NA,NA,"RNU6-496P"
"`RNU6-497P`",NA,NA,NA,NA,"RNU6-497P"
"`RNU6-498P`",NA,NA,NA,NA,"RNU6-498P"
"`RNU6-499P`",NA,NA,NA,NA,"RNU6-499P"
"`RNU6-49P`",NA,NA,NA,NA,"RNU6-49P"
"`RNU6-4P`",NA,NA,NA,NA,"RNU6-4P"
"`RNU6-500P`",NA,NA,NA,NA,"RNU6-500P"
"`RNU6-501P`",NA,NA,NA,NA,"RNU6-501P"
"`RNU6-502P`",NA,NA,NA,NA,"RNU6-502P"
"`RNU6-503P`",NA,NA,NA,NA,"RNU6-503P"
"`RNU6-504P`",NA,NA,NA,NA,"RNU6-504P"
"`RNU6-505P`",NA,NA,NA,NA,"RNU6-505P"
"`RNU6-506P`",NA,NA,NA,NA,"RNU6-506P"
"`RNU6-507P`",NA,NA,NA,NA,"RNU6-507P"
"`RNU6-508P`",NA,NA,NA,NA,"RNU6-508P"
"`RNU6-509P`",NA,NA,NA,NA,"RNU6-509P"
"`RNU6-50P`",NA,NA,NA,NA,"RNU6-50P"
"`RNU6-510P`",NA,NA,NA,NA,"RNU6-510P"
"`RNU6-511P`",NA,NA,NA,NA,"RNU6-511P"
"`RNU6-512P`",NA,NA,NA,NA,"RNU6-512P"
"`RNU6-513P`",NA,NA,NA,NA,"RNU6-513P"
"`RNU6-514P`",NA,NA,NA,NA,"RNU6-514P"
"`RNU6-516P`",NA,NA,NA,NA,"RNU6-516P"
"`RNU6-517P`",NA,NA,NA,NA,"RNU6-517P"
"`RNU6-518P`",NA,NA,NA,NA,"RNU6-518P"
"`RNU6-519P`",NA,NA,NA,NA,"RNU6-519P"
"`RNU6-520P`",NA,NA,NA,NA,"RNU6-520P"
"`RNU6-521P`",NA,NA,NA,NA,"RNU6-521P"
"`RNU6-522P`",NA,NA,NA,NA,"RNU6-522P"
"`RNU6-523P`",NA,NA,NA,NA,"RNU6-523P"
"`RNU6-524P`",NA,NA,NA,NA,"RNU6-524P"
"`RNU6-525P`",NA,NA,NA,NA,"RNU6-525P"
"`RNU6-526P`",NA,NA,NA,NA,"RNU6-526P"
"`RNU6-527P`",NA,NA,NA,NA,"RNU6-527P"
"`RNU6-528P`",NA,NA,NA,NA,"RNU6-528P"
"`RNU6-529P`",NA,NA,NA,NA,"RNU6-529P"
"`RNU6-530P`",NA,NA,NA,NA,"RNU6-530P"
"`RNU6-531P`",NA,NA,NA,NA,"RNU6-531P"
"`RNU6-532P`",NA,NA,NA,NA,"RNU6-532P"
"`RNU6-533P`",NA,NA,NA,NA,"RNU6-533P"
"`RNU6-534P`",NA,NA,NA,NA,"RNU6-534P"
"`RNU6-535P`",NA,NA,NA,NA,"RNU6-535P"
"`RNU6-536P`",NA,NA,NA,NA,"RNU6-536P"
"`RNU6-537P`",NA,NA,NA,NA,"RNU6-537P"
"`RNU6-538P`",NA,NA,NA,NA,"RNU6-538P"
"`RNU6-539P`",NA,NA,NA,NA,"RNU6-539P"
"`RNU6-53P`",NA,NA,NA,NA,"RNU6-53P"
"`RNU6-540P`",NA,NA,NA,NA,"RNU6-540P"
"`RNU6-541P`",NA,NA,NA,NA,"RNU6-541P"
"`RNU6-542P`",NA,NA,NA,NA,"RNU6-542P"
"`RNU6-543P`",NA,NA,NA,NA,"RNU6-543P"
"`RNU6-544P`",NA,NA,NA,NA,"RNU6-544P"
"`RNU6-545P`",NA,NA,NA,NA,"RNU6-545P"
"`RNU6-546P`",NA,NA,NA,NA,"RNU6-546P"
"`RNU6-547P`",NA,NA,NA,NA,"RNU6-547P"
"`RNU6-548P`",NA,NA,NA,NA,"RNU6-548P"
"`RNU6-549P`",NA,NA,NA,NA,"RNU6-549P"
"`RNU6-54P`",NA,NA,NA,NA,"RNU6-54P"
"`RNU6-550P`",NA,NA,NA,NA,"RNU6-550P"
"`RNU6-551P`",NA,NA,NA,NA,"RNU6-551P"
"`RNU6-552P`",NA,NA,NA,NA,"RNU6-552P"
"`RNU6-553P`",NA,NA,NA,NA,"RNU6-553P"
"`RNU6-554P`",NA,NA,NA,NA,"RNU6-554P"
"`RNU6-555P`",NA,NA,NA,NA,"RNU6-555P"
"`RNU6-556P`",NA,NA,NA,NA,"RNU6-556P"
"`RNU6-557P`",NA,NA,NA,NA,"RNU6-557P"
"`RNU6-558P`",NA,NA,NA,NA,"RNU6-558P"
"`RNU6-559P`",NA,NA,NA,NA,"RNU6-559P"
"`RNU6-55P`",NA,NA,NA,NA,"RNU6-55P"
"`RNU6-560P`",NA,NA,NA,NA,"RNU6-560P"
"`RNU6-561P`",NA,NA,NA,NA,"RNU6-561P"
"`RNU6-562P`",NA,NA,NA,NA,"RNU6-562P"
"`RNU6-563P`",NA,NA,NA,NA,"RNU6-563P"
"`RNU6-564P`",NA,NA,NA,NA,"RNU6-564P"
"`RNU6-565P`",NA,NA,NA,NA,"RNU6-565P"
"`RNU6-566P`",NA,NA,NA,NA,"RNU6-566P"
"`RNU6-567P`",NA,NA,NA,NA,"RNU6-567P"
"`RNU6-56P`",NA,NA,NA,NA,"RNU6-56P"
"`RNU6-570P`",NA,NA,NA,NA,"RNU6-570P"
"`RNU6-571P`",NA,NA,NA,NA,"RNU6-571P"
"`RNU6-572P`",NA,NA,NA,NA,"RNU6-572P"
"`RNU6-573P`",NA,NA,NA,NA,"RNU6-573P"
"`RNU6-574P`",NA,NA,NA,NA,"RNU6-574P"
"`RNU6-575P`",NA,NA,NA,NA,"RNU6-575P"
"`RNU6-576P`",NA,NA,NA,NA,"RNU6-576P"
"`RNU6-577P`",NA,NA,NA,NA,"RNU6-577P"
"`RNU6-578P`",NA,NA,NA,NA,"RNU6-578P"
"`RNU6-579P`",NA,NA,NA,NA,"RNU6-579P"
"`RNU6-57P`",NA,NA,NA,NA,"RNU6-57P"
"`RNU6-580P`",NA,NA,NA,NA,"RNU6-580P"
"`RNU6-581P`",NA,NA,NA,NA,"RNU6-581P"
"`RNU6-582P`",NA,NA,NA,NA,"RNU6-582P"
"`RNU6-583P`",NA,NA,NA,NA,"RNU6-583P"
"`RNU6-584P`",NA,NA,NA,NA,"RNU6-584P"
"`RNU6-586P`",NA,NA,NA,NA,"RNU6-586P"
"`RNU6-587P`",NA,NA,NA,NA,"RNU6-587P"
"`RNU6-588P`",NA,NA,NA,NA,"RNU6-588P"
"`RNU6-589P`",NA,NA,NA,NA,"RNU6-589P"
"`RNU6-58P`",NA,NA,NA,NA,"RNU6-58P"
"`RNU6-590P`",NA,NA,NA,NA,"RNU6-590P"
"`RNU6-591P`",NA,NA,NA,NA,"RNU6-591P"
"`RNU6-592P`",NA,NA,NA,NA,"RNU6-592P"
"`RNU6-593P`",NA,NA,NA,NA,"RNU6-593P"
"`RNU6-595P`",NA,NA,NA,NA,"RNU6-595P"
"`RNU6-596P`",NA,NA,NA,NA,"RNU6-596P"
"`RNU6-597P`",NA,NA,NA,NA,"RNU6-597P"
"`RNU6-598P`",NA,NA,NA,NA,"RNU6-598P"
"`RNU6-599P`",NA,NA,NA,NA,"RNU6-599P"
"`RNU6-59P`",NA,NA,NA,NA,"RNU6-59P"
"`RNU6-5P`",NA,NA,NA,NA,"RNU6-5P"
"`RNU6-600P`",NA,NA,NA,NA,"RNU6-600P"
"`RNU6-601P`",NA,NA,NA,NA,"RNU6-601P"
"`RNU6-602P`",NA,NA,NA,NA,"RNU6-602P"
"`RNU6-603P`",NA,NA,NA,NA,"RNU6-603P"
"`RNU6-604P`",NA,NA,NA,NA,"RNU6-604P"
"`RNU6-605P`",NA,NA,NA,NA,"RNU6-605P"
"`RNU6-606P`",NA,NA,NA,NA,"RNU6-606P"
"`RNU6-607P`",NA,NA,NA,NA,"RNU6-607P"
"`RNU6-608P`",NA,NA,NA,NA,"RNU6-608P"
"`RNU6-609P`",NA,NA,NA,NA,"RNU6-609P"
"`RNU6-60P`",NA,NA,NA,NA,"RNU6-60P"
"`RNU6-610P`",NA,NA,NA,NA,"RNU6-610P"
"`RNU6-611P`",NA,NA,NA,NA,"RNU6-611P"
"`RNU6-612P`",NA,NA,NA,NA,"RNU6-612P"
"`RNU6-613P`",NA,NA,NA,NA,"RNU6-613P"
"`RNU6-614P`",NA,NA,NA,NA,"RNU6-614P"
"`RNU6-615P`",NA,NA,NA,NA,"RNU6-615P"
"`RNU6-616P`",NA,NA,NA,NA,"RNU6-616P"
"`RNU6-617P`",NA,NA,NA,NA,"RNU6-617P"
"`RNU6-618P`",NA,NA,NA,NA,"RNU6-618P"
"`RNU6-619P`",NA,NA,NA,NA,"RNU6-619P"
"`RNU6-61P`",NA,NA,NA,NA,"RNU6-61P"
"`RNU6-620P`",NA,NA,NA,NA,"RNU6-620P"
"`RNU6-621P`",NA,NA,NA,NA,"RNU6-621P"
"`RNU6-622P`",NA,NA,NA,NA,"RNU6-622P"
"`RNU6-623P`",NA,NA,NA,NA,"RNU6-623P"
"`RNU6-624P`",NA,NA,NA,NA,"RNU6-624P"
"`RNU6-625P`",NA,NA,NA,NA,"RNU6-625P"
"`RNU6-626P`",NA,NA,NA,NA,"RNU6-626P"
"`RNU6-627P`",NA,NA,NA,NA,"RNU6-627P"
"`RNU6-628P`",NA,NA,NA,NA,"RNU6-628P"
"`RNU6-629P`",NA,NA,NA,NA,"RNU6-629P"
"`RNU6-62P`",NA,NA,NA,NA,"RNU6-62P"
"`RNU6-630P`",NA,NA,NA,NA,"RNU6-630P"
"`RNU6-631P`",NA,NA,NA,NA,"RNU6-631P"
"`RNU6-632P`",NA,NA,NA,NA,"RNU6-632P"
"`RNU6-633P`",NA,NA,NA,NA,"RNU6-633P"
"`RNU6-634P`",NA,NA,NA,NA,"RNU6-634P"
"`RNU6-635P`",NA,NA,NA,NA,"RNU6-635P"
"`RNU6-636P`",NA,NA,NA,NA,"RNU6-636P"
"`RNU6-637P`",NA,NA,NA,NA,"RNU6-637P"
"`RNU6-638P`",NA,NA,NA,NA,"RNU6-638P"
"`RNU6-639P`",NA,NA,NA,NA,"RNU6-639P"
"`RNU6-63P`",NA,NA,NA,NA,"RNU6-63P"
"`RNU6-640P`",NA,NA,NA,NA,"RNU6-640P"
"`RNU6-641P`",NA,NA,NA,NA,"RNU6-641P"
"`RNU6-642P`",NA,NA,NA,NA,"RNU6-642P"
"`RNU6-643P`",NA,NA,NA,NA,"RNU6-643P"
"`RNU6-644P`",NA,NA,NA,NA,"RNU6-644P"
"`RNU6-645P`",NA,NA,NA,NA,"RNU6-645P"
"`RNU6-646P`",NA,NA,NA,NA,"RNU6-646P"
"`RNU6-647P`",NA,NA,NA,NA,"RNU6-647P"
"`RNU6-648P`",NA,NA,NA,NA,"RNU6-648P"
"`RNU6-649P`",NA,NA,NA,NA,"RNU6-649P"
"`RNU6-64P`",NA,NA,NA,NA,"RNU6-64P"
"`RNU6-650P`",NA,NA,NA,NA,"RNU6-650P"
"`RNU6-651P`",NA,NA,NA,NA,"RNU6-651P"
"`RNU6-652P`",NA,NA,NA,NA,"RNU6-652P"
"`RNU6-653P`",NA,NA,NA,NA,"RNU6-653P"
"`RNU6-654P`",NA,NA,NA,NA,"RNU6-654P"
"`RNU6-655P`",NA,NA,NA,NA,"RNU6-655P"
"`RNU6-656P`",NA,NA,NA,NA,"RNU6-656P"
"`RNU6-657P`",NA,NA,NA,NA,"RNU6-657P"
"`RNU6-658P`",NA,NA,NA,NA,"RNU6-658P"
"`RNU6-659P`",NA,NA,NA,NA,"RNU6-659P"
"`RNU6-65P`",NA,NA,NA,NA,"RNU6-65P"
"`RNU6-660P`",NA,NA,NA,NA,"RNU6-660P"
"`RNU6-661P`",NA,NA,NA,NA,"RNU6-661P"
"`RNU6-662P`",NA,NA,NA,NA,"RNU6-662P"
"`RNU6-663P`",NA,NA,NA,NA,"RNU6-663P"
"`RNU6-664P`",NA,NA,NA,NA,"RNU6-664P"
"`RNU6-665P`",NA,NA,NA,NA,"RNU6-665P"
"`RNU6-666P`",NA,NA,NA,NA,"RNU6-666P"
